k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	0	0.1851	0.18295	0.68785	0.49022	0	2.36792	10.20965	20.77197	22.15486	0.72092	0	0	0	3.52151	1.32312	0.74574	3.7964	0.1056	0.11057	0.90717	9.85021	0	0.01803	0.1038	0.06577	11.5499	0.0383	0	0	0	0	0	0	1.57655	0.12512	0	0.03028	1.04905	3.57059	0.00646	2.09617	0.84996	0.16735	0	0	9.19302	3.05539	0	0	0	0	1.49082	0	0.30541	0.88682	0.12981	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_pallens|t__Enterococcus_pallens_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__GCA_000146045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__GCF_000374505	0.22905	0.67259	0.0063	0	0.01803	5.17902	4.73759	20.19345	0	0	0	2.66256	1.81846	0.39659	0.00117	0	0	0	0	0	0.01807	2.50119	0	0	0	0.06682	0	0.94666	0	0.03911	4.27519	2.1256	0.00645	0.00628	2.39079	45.21684	0	7.38853	1.74819	0.02643	0.00298	0.65348	1.95704	0.64503	0	0	0.06752	0.12714	0	0	0	0	0.09662	0.60377	0.32712	1.00196	0.97673	0.30422
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum|t__GCF_000157255	0	0.00539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glutamicum|t__Corynebacterium_glutamicum_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_unclassified	4.11238	34.11316	0.01192	0	0.39864	0	0	0	0	0	0	0.04399	0.08513	3.71277	1.67715	0.0762	0	2.56164	0	0	0	0	0	0	5.97995	3.97592	0	0.02048	13.27655	0.58267	0	0	0	0	2.07171	0	0	0	0	0	0.00178	0	0	0	0	0	0.32724	0.08121	0	0	0	0	0.00428	0	8.66677	0	19.69115	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified	0.69297	0.32801	0	0	0	5.26191	2.02873	0.06757	0	0	0	0.22802	0	0.45434	0.56814	1.70358	4.04721	3.42076	0	0	0.63873	0.01049	1.55499	5.07776	0.54854	0.06998	0.27122	0.98894	0.10259	0.01703	0.018	0.06474	2.10606	1.04266	0	0.32031	0.03289	0	2.3307	0.3114	0.00102	0.77604	0.92071	0.52018	1.33637	2.39932	0.29435	0.43549	0	0	0	0	0	0.20218	0	0	0.3039	0.93545
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	0	0	0.1038	0.21513	0	0.02128	0.00938	0.02238	0.16896	0.04554	0.10968	0.0557	0.10553	0	0	0.18408	0.74408	0.8323	0.01674	0.06541	0.10908	0.04361	0	0	0.04595	0	0.22779	0	0	0	0.10796	0.0216	0.07254	0.07095	0	0.30434	0.20488	0.002	0	0	0	0	0	0	0.00562	0.01791	0	0	0	0.01119	0.07531	0	0.0341	0.02018	0	0	0	0.00437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname	0	0	0	0	0	0.02244	0.01001	0	0	0	0	0	0	0	0.00637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01822	0.02962	0.51619	0	0	0	0	0	0	0	0	0	0.00811	0	0	0.04922	0	0	0.00832	0	0	0	0	0	0	0.018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0.02158	0.04823	0.03079	0.04332	0	0.20811	0	0	0	0	0	0	0	3.10304	6.62081	0	0	0	0.0994	0	0	0	0	0.98023	0	0.09039	1.64091	0	0	0.04685	14.3375	0.20561	0.87999	0.01551	0.00413	0	0.83506	0	0	0	0	0.03985	0.07519	0.02984	0	0	0	0	0	1.01672	0	0	0	0.07462	0	0.8196	1.16221	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	0	0	0	0	0	0.02836	0	0.04288	0	0	0	0.03418	0.08274	0	0	0.15955	0.89366	0.33929	0	0	0	0	0	0	0.00982	0	0	0.50172	0.02467	0.08032	0	0.15244	0.0119	0.00242	0	0	0	0	0	0	0	0.11084	0.01846	0.14509	0.2957	0	0.32195	0.1774	0	0	0	0	0.15217	0	0.00078	0	0	0.2195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247	0.29051	0	0	0	0	0	0	3.30716	2.66793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78243	0	0.63973	0	2.5404	0	0.18594	0.34911	0.53245	0.99852	0	0	0	0	0.30591	0.69639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39481
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	1.07405	0.20585	0	0.01418	0	0	0.00389	0.01599	0.01657	0.02136	0	0.79266	1.23691	0.70308	0.30807	0	0	0	0.59971	0	0.13896	0	0.13169	0.32093	0.30704	0.48634	0	3.54756	0.67411	0.26048	0.59606	0.56741	0.32239	0.40998	0.02316	0.04181	0	0	0.03012	0.11592	0	0.87013	0.31063	1.88062	0.00901	0	0.63212	0.89746	1.88765	0.19287	0	0	0.18956	0.20108	0	0.03405	3.04589	0.92684
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23554	0.39398	0	0	0	0	0	0	0	0.37069	0	0	0	0	0	0	0	0.04762	0.00983	0.58326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31494	0	0	0.11909	0	0.01228	0	0	0	0	0	0.02831	0.139	0	0.32042	0.17087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02884	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	0	0	0.1038	0.21513	0	0.02128	0.00938	0.02238	0.16896	0.04554	0.10968	0.0557	0.10553	0	0	0.18408	0.74408	0.8323	0.01674	0.06541	0.10908	0.04361	0	0	0.04595	0	0.22779	0	0	0	0.10796	0.0216	0.07254	0.07095	0	0.30434	0.20488	0.002	0	0	0	0	0	0	0.00562	0.01791	0	0	0	0.01119	0.07531	0	0.0341	0.02018	0	0	0	0.00437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	0	0	0	0	0.33415	0.0061	2.04945	0	1.11778	0.09103	0.55133	0.0057	0.21342	0	0	0.29536	0.44099	0.90032	0.05817	0.38229	0.47873	1.07822	0	0	0.12038	0	0.2309	0	0	0	0.11266	0.00994	0.04357	0.06898	0.01561	0	0.35778	0	0	0	0	0	0.01138	0.03645	0.00211	0.12115	0	0	0	0	0.54696	0	0	0.02143	0	0	0	0.11064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0	0.03799	0	0	0	0	0	0.03779	0	0	0	0.89022	0.32678	0.01097	0	0	0	0	0	0	1.88693	0	0	0	0.34153	0.25453	0.96058	0.32608	0.04195	0.02279	0	0	0	0.06444	0	0.40579	0	0	0.06008	2.18655	0	0.03284	0.08789	0.10606	0.0025	0	0.19822	0.10504	0.06238	1.28551	0.16859	0	0	0.09254	0	0	0	0.69561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118	0	0	0	0	0	0.02244	0.01001	0	0	0	0	0	0	0	0.00637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01822	0.02962	0.51619	0	0	0	0	0	0	0	0	0	0.00811	0	0	0.04922	0	0	0.00832	0	0	0	0	0	0	0.018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	0.08583	0.05047	1.05708	0.49079	0	0	0	0.0134	0.04998	0.8001	0.34431	0.03884	0.10392	0	0	0.2061	15.91267	3.69664	6.04801	0	0	0	0.67057	0.06339	0.0237	0.26891	0	0	1.14299	0.70641	0	0	0.60308	0.02962	0	0	0	0.00371	0	0.10664	0	0.2949	0.45607	0.08899	2.74646	0.11337	0	0.18156	0.08398	0.14659	0.1291	0	0.35653	0.16053	0	0.14209	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0.02158	0.04823	0.03079	0.04332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0994	0	0	0	0	0	0	0.09039	0	0	0	0.04685	0	0.20561	0	0.01551	0	0	0	0	0	0	0	0.03985	0.07519	0.02984	0	0	0	0	0	0	0	0	0	0.07462	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01652	0	0	0	0	0	0	0	0	0	0	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0	0	0	0	0	0.02836	0	0.04288	0	0	0	0.03418	0.08274	0	0	0.15955	0.89366	0.33929	0	0	0	0	0	0	0.00982	0	0	0.50172	0.02467	0.08032	0	0.15244	0.0119	0.00242	0	0	0	0	0	0	0	0.11084	0.01846	0.14509	0.2957	0	0.32195	0.1774	0	0	0	0	0.15217	0	0.00078	0	0	0.2195
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0	0	0	0	0	0	0	0	0	0	0	0.06599	0.13809	0	0.04285	0.11204	0.78624	0	0	0	0.16085	0	0	0	0	0	0	0	0	0	0	0	0.0314	0.00235	0	0	0.06378	0	0	0	0	0	0	0	0.06911	0	0	0	0	0	0	0	0.02816	0	0	0	0	0.22539
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola|t__GCF_000154845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247	0.29051	0	0	0	0	0	0	3.30716	2.66793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris|t__Ruminococcus_lactaris_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78243	0	0.63973	0	2.5404	0	0.18594	0.34911	0.53245	0.99852	0	0	0	0	0.30591	0.69639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39481
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__Ruminococcus_obeum_unclassified	1.07405	0.20585	0	0.01418	0	0	0.00389	0.01599	0.01657	0.02136	0	0.79266	1.23691	0.70308	0.30807	0	0	0	0.59971	0	0.13896	0	0.13169	0.32093	0.30704	0.48634	0	3.54756	0.67411	0.26048	0.59606	0.56741	0.32239	0.40998	0.02316	0.04181	0	0	0.03012	0.11592	0	0.87013	0.31063	1.88062	0.00901	0	0.63212	0.89746	1.88765	0.19287	0	0	0.18956	0.20108	0	0.03405	3.04589	0.92684
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini|t__GCF_000230275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23554	0.39398	0	0	0	0	0	0	0	0.37069	0	0	0	0	0	0	0	0.04762	0.00983	0.58326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__GCF_000273175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31494	0	0	0.11909	0	0.01228	0	0	0	0	0	0.02831	0.139	0	0.32042	0.17087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02884	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA|t__GCF_000155435	0	0	0.1038	0.21513	0	0.02128	0.00938	0.02238	0.16896	0.04554	0.10968	0.0557	0.10553	0	0	0.18408	0.74408	0.8323	0.01674	0.06541	0.10908	0.04361	0	0	0.04595	0	0.22779	0	0	0	0.10796	0.0216	0.07254	0.07095	0	0.30434	0.20488	0.002	0	0	0	0	0	0	0.00562	0.01791	0	0	0	0.01119	0.07531	0	0.0341	0.02018	0	0	0	0.00437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum|t__Clostridium_symbiosum_unclassified	0	0	0	0	0.33415	0.0061	2.04945	0	1.11778	0.09103	0.55133	0.0057	0.21342	0	0	0.29536	0.44099	0.90032	0.05817	0.38229	0.47873	1.07822	0	0	0.12038	0	0.2309	0	0	0	0.11266	0.00994	0.04357	0.06898	0.01561	0	0.35778	0	0	0	0	0	0.01138	0.03645	0.00211	0.12115	0	0	0	0	0.54696	0	0	0.02143	0	0	0	0.11064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__GCF_000225345	0	0.03799	0	0	0	0	0	0.03779	0	0	0	0.89022	0.32678	0.01097	0	0	0	0	0	0	1.88693	0	0	0	0.34153	0.25453	0.96058	0.32608	0.04195	0.02279	0	0	0	0.06444	0	0.40579	0	0	0.06008	2.18655	0	0.03284	0.08789	0.10606	0.0025	0	0.19822	0.10504	0.06238	1.28551	0.16859	0	0	0.09254	0	0	0	0.69561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans|t__GCF_000174195	0.08583	0.05047	1.05708	0.49079	0	0	0	0.0134	0.04998	0.8001	0.34431	0.03884	0.10392	0	0	0.2061	15.91267	3.69664	6.04801	0	0	0	0.67057	0.06339	0.0237	0.26891	0	0	1.14299	0.70641	0	0	0.60308	0.02962	0	0	0	0.00371	0	0.10664	0	0.2949	0.45607	0.08899	2.74646	0.11337	0	0.18156	0.08398	0.14659	0.1291	0	0.35653	0.16053	0	0.14209	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118|t__GCF_000313565	0	0	0	0	0	0.02244	0.01001	0	0	0	0	0	0	0	0.00637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01822	0.02962	0.51619	0	0	0	0	0	0	0	0	0	0.00811	0	0	0.04922	0	0	0.00832	0	0	0	0	0	0	0.018
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans|t__GCF_000162475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01652	0	0	0	0	0	0	0	0	0	0	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens|t__GCF_000478885	0	0	0	0	0	0.02836	0	0.04288	0	0	0	0.03418	0.08274	0	0	0.15955	0.89366	0.33929	0	0	0	0	0	0	0.00982	0	0	0.50172	0.02467	0.08032	0	0.15244	0.0119	0.00242	0	0	0	0	0	0	0	0.11084	0.01846	0.14509	0.2957	0	0.32195	0.1774	0	0	0	0	0.15217	0	0.00078	0	0	0.2195
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0	0	0	0	0	0	0	0	0	0	0	0.06599	0.13809	0	0.04285	0.11204	0.78624	0	0	0	0.16085	0	0	0	0	0	0	0	0	0	0	0	0.0314	0.00235	0	0	0.06378	0	0	0	0	0	0	0	0.06911	0	0	0	0	0	0	0	0.02816	0	0	0	0	0.22539
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0	0	0	0	0	0	0.28103	0	0	0.01083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0	0	0	0	0	0	3.77611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.4785	0.78681	0	0	0	0	2.10817	1.00474	1.74748	3.01885	0.14474	0	0	0	0	0.14022	6.35364	0	0	0	2.11463	0.12274	1.48702	0	0	0	0.84452	0	0	0	0.03867	0	0	0	2.3452	0.04044	0	0	0	0	0	0	1.11302	0	0	0	0	3.44853	0	0	0	0	0	0.1812	0	0.23046	0.02848	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	0.22547	0.42927	0	0	0.02103	0.44931	0.66326	0	0	2.63778	1.69787	0	0	2.21917	4.90797	1.96595	3.01235	3.13812	0	0	0.19612	0	0	0	0	0	3.41872	0	0.23516	0	0	0	0	0	0.60052	0	1.95005	0	3.015	3.58645	0	0	0	5.00171	0.02375	0	0	0	0	0	0	0	2.44759	1.62853	0	0	0	2.42997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus	0	0	0	0	0	0	0.28103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0	0	0.52199	0.19343	0.5653	0.14373	0.24657	0.18391	0	0	0.1485	0.00212	0	0	0	1.52492	0.60171	1.13472	0.02465	0.26056	0.27632	0	0	0	0.06768	0.01477	0	0.09566	0	0	0.6064	0.00386	0.00502	0	0.0689	0	0	1.24072	0	0	0	0	0	0.11634	0.14406	0	0	0	0	0	0.51679	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.2386	0.40032	0.1228	0.17225	0.52259	0	0.17697	0.2873	0	0	0	0	0	0.14885	0.74106	0.19936	0	0.00912	0	0	0	0	0	0	0	0.10691	0	0	0	0	0.28975	0.02693	0	0	0	0	0.17882	0	0	0	0	0	0	0	0.5573	1.31176	0.03333	0.00698	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter	0	0	0.08269	0.00965	0	0	0.11327	0	0.03128	0	0	0.00979	0.01368	0.00539	0	0	0.06981	0.02272	0.02076	0	0	0	0	0	0	0	0	0	0	0	0	0.31403	0	0	0	0	0	0	0	0	0	0.00487	0	0.00417	0	0	0.14086	0.11729	0	0	0	0	0.01991	0	0	0	0	0.01474
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor	0	0	0	0	0.09905	0	0.03019	0	0	0	0	0	0	0	0.01125	0	0	0	0	0	0.05019	0	0	0.05587	0.04578	0.20755	0	0.0355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	0	0	0	0	0	0	0.01533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	0.07289	0.77632	0	0	0	0	0.00423	0	0	0.09421	0	0	0	0	0	0	0	0	0	0.03019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	0	0	0	0	0	0	12.50565	0	0	0	0	0	0	0	0	0	0	0	0.18404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	0	0	0.62465	0	0	0.01428	0	0	0	0	0	0.47825	0.65556	0.09512	0.05017	0	0.24963	0	0	0	0	0	0	0	0.15856
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0	0	0	0	0	0	3.73259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0	0	0	0	0	0	2.6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.3284	0	0	0	0	0	2.10817	0.88458	1.70965	2.93931	0	0	0	0	0	0	6.35077	0	0	0	2.11463	0.07575	1.37286	0	0	0	0.44363	0	0	0	0	0	0	0	2.3452	0.04044	0	0	0	0	0	0	1.11302	0	0	0	0	3.44853	0	0	0	0	0	0.14395	0	0.23046	0.00245	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	0.0513	0.0098	0	0	0.05812	0	0.92582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified	0.06515	0	7.28076	7.6588	0	0.04538	0.73357	0	0	0	0	0.04613	0.84696	0.28713	0.42423	6.60128	13.09963	11.75709	0	0	1.24254	0.31914	0	0	0	0	0.83764	0	0.02818	0.60645	0.34613	0	0	0	0	0	3.56404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3164	1.48791	0	0	1.52911	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0.22547	0.42927	0	0	0.02103	0.44931	0.66326	0	0	2.63778	1.69787	0	0	2.21917	4.90797	1.96595	3.01235	3.13812	0	0	0.19612	0	0	0	0	0	3.41872	0	0.23516	0	0	0	0	0	0.60052	0	1.95005	0	3.015	3.58645	0	0	0	5.00171	0.02375	0	0	0	0	0	0	0	0	1.62853	0	0	0	2.42997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0	0	0.38786	0.42012	0	0.02888	0.644	0.00703	0.80998	0.24284	0.01246	0	0	0	0	0.50693	0.49215	0.68658	0	0	0.49461	0	0	0	0	0	0	0	0	0	0.02908	0	0	0	0.00154	0	0.02941	0	0	0	0	0	0	0	0.00288	0.01891	0	0	0.15708	0.11167	0	0	0	0.02395	0	0	0	0
